latitude,longitude,DepthInMeters,ObservationDate
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/26/1998
29.438,-87.57,64,4/26/1998
29.438,-87.57,64,4/26/1998
29.438,-87.57,64,4/26/1998
29.438,-87.57,64,4/26/1998
29.438,-87.57,64,4/26/1998
29.439,-87.57,64,4/26/1998
29.439,-87.57,62,4/26/1998
29.439,-87.57,62,4/26/1998
29.439,-87.57,62,4/26/1998
29.439,-87.57,62,4/26/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,82,8/23/1998
29.445,-87.61,80,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,80,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,79,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,80,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,81,8/23/1998
29.445,-87.61,80,8/23/1998
29.445,-87.61,82,8/23/1998
29.444,-87.61,81,8/23/1998
29.444,-87.61,81,8/23/1998
29.444,-87.61,81,8/23/1998
29.445,-87.61,82,8/23/1998
29.445,-87.61,82,8/23/1998
29.445,-87.61,82,8/23/1998
29.445,-87.61,82,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,73,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,73,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,77,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,74,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,75,8/23/1998
29.445,-87.61,75,8/23/1998
29.445,-87.61,76,8/23/1998
29.445,-87.61,80,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,78,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,72,8/23/1998
29.445,-87.61,72,8/23/1998
29.445,-87.61,72,8/23/1998
29.445,-87.61,82,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.444,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.445,-87.61,83,8/23/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.437,-87.57,83,8/24/1998
29.437,-87.57,83,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.437,-87.57,81,8/24/1998
29.437,-87.57,81,8/24/1998
29.437,-87.57,81,8/24/1998
29.437,-87.57,83,8/24/1998
29.437,-87.57,83,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,81,8/24/1998
29.437,-87.57,78,8/24/1998
29.437,-87.57,78,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.437,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,83,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,82,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,80,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,81,8/24/1998
29.438,-87.57,80,8/24/1998
29.231,-88.32,95,8/26/1998
29.231,-88.32,95,8/26/1998
29.231,-88.32,94,8/26/1998
29.231,-88.32,94,8/26/1998
29.231,-88.32,94,8/26/1998
29.231,-88.32,92,8/26/1998
29.231,-88.32,92,8/26/1998
29.231,-88.32,94,8/26/1998
29.232,-88.32,95,8/26/1998
29.232,-88.32,93,8/26/1998
29.232,-88.32,93,8/26/1998
29.232,-88.32,90,8/26/1998
29.232,-88.32,90,8/26/1998
29.232,-88.32,90,8/26/1998
29.232,-88.32,90,8/26/1998
29.232,-88.32,89,8/26/1998
29.232,-88.32,89,8/26/1998
29.232,-88.32,89,8/26/1998
29.232,-88.32,91,8/26/1998
29.232,-88.32,91,8/26/1998
29.232,-88.32,91,8/26/1998
29.232,-88.32,91,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,95,8/26/1998
29.232,-88.32,93,8/26/1998
29.232,-88.32,93,8/26/1998
29.232,-88.32,93,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,96,8/26/1998
29.232,-88.32,95,8/26/1998
29.232,-88.32,95,8/26/1998
29.232,-88.32,95,8/26/1998
29.232,-88.32,92,8/26/1998
29.232,-88.32,90,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,97,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.232,-88.32,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,95,8/26/1998
29.238,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,91,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,96,8/26/1998
29.239,-88.33,90,8/26/1998
29.239,-88.33,90,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,96,8/26/1998
29.239,-88.33,96,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,94,8/26/1998
29.238,-88.33,96,8/26/1998
29.238,-88.33,96,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,95,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,91,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,90,8/26/1998
29.239,-88.33,90,8/26/1998
29.239,-88.33,90,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,92,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,94,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.239,-88.33,93,8/26/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,77,8/27/1998
29.257,-88.34,78,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,76,8/27/1998
29.257,-88.34,80,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,74,8/27/1998
29.258,-88.34,81,8/27/1998
29.258,-88.34,80,8/27/1998
29.258,-88.34,80,8/27/1998
29.258,-88.34,78,8/27/1998
29.258,-88.34,72,8/27/1998
29.258,-88.34,72,8/27/1998
29.258,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.258,-88.34,76,8/27/1998
29.258,-88.34,86,8/27/1998
29.258,-88.34,73,8/27/1998
29.258,-88.34,74,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,71,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,70,8/27/1998
29.257,-88.34,75,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,76,8/27/1998
29.257,-88.34,77,8/27/1998
29.257,-88.34,77,8/27/1998
29.257,-88.34,75,8/27/1998
29.257,-88.34,74,8/27/1998
29.257,-88.34,74,8/27/1998
29.257,-88.34,73,8/27/1998
29.257,-88.34,76,8/27/1998
29.257,-88.34,76,8/27/1998
29.256,-88.34,79,8/27/1998
29.257,-88.34,83,8/27/1998
29.257,-88.34,83,8/27/1998
29.257,-88.34,86,8/27/1998
29.257,-88.34,77,8/27/1998
29.257,-88.34,76,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,75,8/27/1998
29.256,-88.34,77,8/27/1998
29.256,-88.34,77,8/27/1998
29.256,-88.34,77,8/27/1998
29.256,-88.34,78,8/27/1998
29.256,-88.34,78,8/27/1998
29.256,-88.34,80,8/27/1998
29.256,-88.34,80,8/27/1998
29.256,-88.34,80,8/27/1998
29.256,-88.34,80,8/27/1998
29.256,-88.34,78,8/27/1998
29.256,-88.34,78,8/27/1998
29.256,-88.34,76,8/27/1998
29.256,-88.34,76,8/27/1998
29.256,-88.34,76,8/27/1998
29.256,-88.34,79,8/27/1998
29.256,-88.34,76,8/27/1998
29.256,-88.34,75,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,72,8/27/1998
29.256,-88.34,73,8/27/1998
29.256,-88.34,73,8/27/1998
29.257,-88.34,72,8/27/1998
29.257,-88.34,72,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,93,8/27/1998
29.232,-88.32,92,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,94,8/27/1998
29.232,-88.32,93,8/27/1998
29.232,-88.32,93,8/27/1998
29.232,-88.32,92,8/27/1998
29.232,-88.32,92,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.232,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,90,8/27/1998
29.231,-88.32,90,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,93,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,97,8/27/1998
29.231,-88.32,97,8/27/1998
29.231,-88.32,97,8/27/1998
29.231,-88.32,97,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,94,8/27/1998
29.231,-88.32,93,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,96,8/27/1998
29.231,-88.32,94,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,92,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,95,8/27/1998
29.231,-88.32,94,8/27/1998
29.231,-88.32,94,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
29.231,-88.32,91,8/27/1998
